date,region,state,cases,deaths
2020-03-22,Nordeste,BA,49,0
2020-03-22,Nordeste,CE,112,0
2020-03-22,Nordeste,MA,2,0
2020-03-22,Nordeste,PB,1,0
2020-03-22,Nordeste,PE,37,0
2020-03-22,Nordeste,PI,4,0
2020-03-22,Nordeste,RN,9,0
2020-03-22,Nordeste,SE,10,0
2020-03-22,Norte,AC,11,0
2020-03-22,Norte,AM,26,0
2020-03-22,Norte,AP,1,0
2020-03-22,Norte,PA,4,0
2020-03-22,Norte,RO,3,0
2020-03-22,Norte,RR,2,0
2020-03-22,Norte,TO,2,0
2020-03-22,Sudeste,ES,26,0
2020-03-22,Sudeste,MG,83,0
2020-03-22,Sudeste,RJ,186,3
2020-03-22,Sudeste,SP,631,22
2020-03-22,Sul,PR,50,0
2020-03-22,Sul,RS,72,0
2020-03-22,Sul,SC,57,0
2020-03-23,Centro-Oeste,DF,133,0
2020-03-23,Centro-Oeste,GO,23,0
2020-03-23,Centro-Oeste,MS,21,0
2020-03-23,Centro-Oeste,MT,2,0
2020-03-23,Nordeste,AL,7,0
2020-03-23,Nordeste,BA,63,0
2020-03-23,Nordeste,CE,163,0
2020-03-23,Nordeste,MA,2,0
2020-03-23,Nordeste,PB,2,0
2020-03-23,Nordeste,PE,42,0
2020-03-23,Nordeste,PI,6,0
2020-03-23,Nordeste,RN,13,0
2020-03-23,Nordeste,SE,10,0
2020-03-23,Norte,AC,11,0
2020-03-23,Norte,AM,32,0
2020-03-23,Norte,AP,1,0
2020-03-23,Norte,PA,5,0
2020-03-23,Norte,RO,3,0
2020-03-23,Norte,RR,2,0
2020-03-23,Norte,TO,5,0
2020-03-23,Sudeste,ES,29,0
2020-03-23,Sudeste,MG,128,0
2020-03-23,Sudeste,RJ,233,4
2020-03-23,Sudeste,SP,745,30
2020-03-23,Sul,PR,56,0
2020-03-23,Sul,RS,86,0
2020-03-23,Sul,SC,68,0
2020-03-24,Centro-Oeste,DF,160,0
2020-03-24,Centro-Oeste,GO,27,0
2020-03-24,Centro-Oeste,MS,23,0
2020-03-24,Centro-Oeste,MT,7,0
2020-03-24,Nordeste,AL,9,0
2020-03-24,Nordeste,BA,76,0
2020-03-24,Nordeste,CE,182,0
2020-03-24,Nordeste,MA,8,0
2020-03-24,Nordeste,PB,3,0
2020-03-24,Nordeste,PE,42,0
2020-03-24,Nordeste,PI,6,0
2020-03-24,Nordeste,RN,13,0
2020-03-24,Nordeste,SE,15,0
2020-03-24,Norte,AC,17,0
2020-03-24,Norte,AM,47,0
2020-03-24,Norte,AP,1,0
2020-03-24,Norte,PA,5,0
2020-03-24,Norte,RO,3,0
2020-03-24,Norte,RR,2,0
2020-03-24,Norte,TO,7,0
2020-03-24,Sudeste,ES,33,0
2020-03-24,Sudeste,MG,130,0
2020-03-24,Sudeste,RJ,305,6
2020-03-24,Sudeste,SP,810,40
2020-03-24,Sul,PR,65,0
2020-03-24,Sul,RS,98,0
2020-03-24,Sul,SC,107,0
2020-03-25,Centro-Oeste,DF,160,0
2020-03-25,Centro-Oeste,GO,29,0
2020-03-25,Centro-Oeste,MS,24,0
2020-03-25,Centro-Oeste,MT,8,0
2020-03-25,Nordeste,AL,11,0
2020-03-25,Nordeste,BA,84,0
2020-03-25,Nordeste,CE,200,0
2020-03-25,Nordeste,MA,8,0
2020-03-25,Nordeste,PB,3,0
2020-03-25,Nordeste,PE,46,1
2020-03-25,Nordeste,PI,8,0
2020-03-25,Nordeste,RN,14,0
2020-03-25,Nordeste,SE,16,0
2020-03-25,Norte,AC,23,0
2020-03-25,Norte,AM,54,1
2020-03-25,Norte,AP,1,0
2020-03-25,Norte,PA,7,0
2020-03-25,Norte,RO,5,0
2020-03-25,Norte,RR,8,0
2020-03-25,Norte,TO,7,0
2020-03-25,Sudeste,ES,39,0
2020-03-25,Sudeste,MG,133,0
2020-03-25,Sudeste,RJ,370,6
2020-03-25,Sudeste,SP,862,48
2020-03-25,Sul,PR,81,0
2020-03-25,Sul,RS,123,1
2020-03-25,Sul,SC,109,0
2020-03-26,Centro-Oeste,DF,200,0
2020-03-26,Centro-Oeste,GO,39,1
2020-03-26,Centro-Oeste,MS,25,0
2020-03-26,Centro-Oeste,MT,11,0
2020-03-26,Nordeste,AL,11,0
2020-03-26,Nordeste,BA,104,0
2020-03-26,Nordeste,CE,235,3
2020-03-26,Nordeste,MA,10,0
2020-03-26,Nordeste,PB,5,0
2020-03-26,Nordeste,PE,48,3
2020-03-26,Nordeste,PI,9,0
2020-03-26,Nordeste,RN,19,0
2020-03-26,Nordeste,SE,16,0
2020-03-26,Norte,AC,24,0
2020-03-26,Norte,AM,67,1
2020-03-26,Norte,AP,2,0
2020-03-26,Norte,PA,13,0
2020-03-26,Norte,RO,5,0
2020-03-26,Norte,RR,8,0
2020-03-26,Norte,TO,7,0
2020-03-26,Sudeste,ES,39,0
2020-03-26,Sudeste,MG,153,0
2020-03-26,Sudeste,RJ,421,9
2020-03-26,Sudeste,SP,1052,58
2020-03-26,Sul,PR,102,0
2020-03-26,Sul,RS,168,1
2020-03-26,Sul,SC,122,1
2020-03-27,Centro-Oeste,DF,230,0
2020-03-27,Centro-Oeste,GO,49,1
2020-03-27,Centro-Oeste,MS,28,0
2020-03-27,Centro-Oeste,MT,11,0
2020-03-27,Nordeste,AL,11,0
2020-03-27,Nordeste,BA,115,0
2020-03-27,Nordeste,CE,282,3
2020-03-27,Nordeste,MA,13,0
2020-03-27,Nordeste,PB,9,0
2020-03-27,Nordeste,PE,56,4
2020-03-27,Nordeste,PI,9,0
2020-03-27,Nordeste,RN,28,0
2020-03-27,Nordeste,SE,16,0
2020-03-27,Norte,AC,25,0
2020-03-27,Norte,AM,81,1
2020-03-27,Norte,AP,2,0
2020-03-27,Norte,PA,13,0
2020-03-27,Norte,RO,6,0
2020-03-27,Norte,RR,10,0
2020-03-27,Norte,TO,8,0
2020-03-27,Sudeste,ES,47,0
2020-03-27,Sudeste,MG,189,0
2020-03-27,Sudeste,RJ,493,10
2020-03-27,Sudeste,SP,1223,68
2020-03-27,Sul,PR,119,2
2020-03-27,Sul,RS,195,2
2020-03-27,Sul,SC,149,1
2020-03-28,Centro-Oeste,DF,260,0
2020-03-28,Centro-Oeste,GO,56,1
2020-03-28,Centro-Oeste,MS,31,0
2020-03-28,Centro-Oeste,MT,13,0
2020-03-28,Nordeste,AL,14,0
2020-03-28,Nordeste,BA,127,0
2020-03-28,Nordeste,CE,314,4
2020-03-28,Nordeste,MA,14,0
2020-03-28,Nordeste,PB,14,0
2020-03-28,Nordeste,PE,68,5
2020-03-28,Nordeste,PI,11,1
2020-03-28,Nordeste,RN,45,0
2020-03-28,Nordeste,SE,16,0
2020-03-28,Norte,AC,25,0
2020-03-28,Norte,AM,111,1
2020-03-28,Norte,AP,4,0
2020-03-28,Norte,PA,17,0
2020-03-28,Norte,RO,6,0
2020-03-28,Norte,RR,12,0
2020-03-28,Norte,TO,9,0
2020-03-28,Sudeste,ES,53,0
2020-03-28,Sudeste,MG,205,0
2020-03-28,Sudeste,RJ,558,13
2020-03-28,Sudeste,SP,1406,84
2020-03-28,Sul,PR,133,2
2020-03-28,Sul,RS,197,2
2020-03-28,Sul,SC,184,1
2020-03-29,Centro-Oeste,DF,289,1
2020-03-29,Centro-Oeste,GO,58,1
2020-03-29,Centro-Oeste,MS,36,0
2020-03-29,Centro-Oeste,MT,16,0
2020-03-29,Nordeste,AL,17,0
2020-03-29,Nordeste,BA,154,1
2020-03-29,Nordeste,CE,348,5
2020-03-29,Nordeste,MA,16,0
2020-03-29,Nordeste,PB,14,0
2020-03-29,Nordeste,PE,73,5
2020-03-29,Nordeste,PI,14,1
2020-03-29,Nordeste,RN,68,1
2020-03-29,Nordeste,SE,16,0
2020-03-29,Norte,AC,34,0
2020-03-29,Norte,AM,140,1
2020-03-29,Norte,AP,4,0
2020-03-29,Norte,PA,18,0
2020-03-29,Norte,RO,6,0
2020-03-29,Norte,RR,16,0
2020-03-29,Norte,TO,9,0
2020-03-29,Sudeste,ES,60,0
2020-03-29,Sudeste,MG,231,0
2020-03-29,Sudeste,RJ,600,17
2020-03-29,Sudeste,SP,1451,98
2020-03-29,Sul,PR,148,2
2020-03-29,Sul,RS,226,2
2020-03-29,Sul,SC,194,1
2020-03-30,Centro-Oeste,DF,312,1
2020-03-30,Centro-Oeste,GO,61,1
2020-03-30,Centro-Oeste,MS,44,0
2020-03-30,Centro-Oeste,MT,18,0
2020-03-30,Nordeste,AL,17,0
2020-03-30,Nordeste,BA,176,1
2020-03-30,Nordeste,CE,372,5
2020-03-30,Nordeste,MA,23,1
2020-03-30,Nordeste,PB,15,0
2020-03-30,Nordeste,PE,78,6
2020-03-30,Nordeste,PI,16,3
2020-03-30,Nordeste,RN,77,1
2020-03-30,Nordeste,SE,16,0
2020-03-30,Norte,AC,42,0
2020-03-30,Norte,AM,151,1
2020-03-30,Norte,AP,8,0
2020-03-30,Norte,PA,21,0
2020-03-30,Norte,RO,6,0
2020-03-30,Norte,RR,16,0
2020-03-30,Norte,TO,10,0
2020-03-30,Sudeste,ES,72,0
2020-03-30,Sudeste,MG,261,1
2020-03-30,Sudeste,RJ,657,18
2020-03-30,Sudeste,SP,1517,113
2020-03-30,Sul,PR,155,3
2020-03-30,Sul,RS,241,3
2020-03-30,Sul,SC,197,1
2020-03-31,Centro-Oeste,DF,332,3
2020-03-31,Centro-Oeste,GO,65,1
2020-03-31,Centro-Oeste,MS,48,1
2020-03-31,Centro-Oeste,MT,25,0
2020-03-31,Nordeste,AL,18,1
2020-03-31,Nordeste,BA,213,2
2020-03-31,Nordeste,CE,390,7
2020-03-31,Nordeste,MA,31,1
2020-03-31,Nordeste,PB,17,0
2020-03-31,Nordeste,PE,87,6
2020-03-31,Nordeste,PI,18,4
2020-03-31,Nordeste,RN,82,1
2020-03-31,Nordeste,SE,19,0
2020-03-31,Norte,AC,42,0
2020-03-31,Norte,AM,175,3
2020-03-31,Norte,AP,10,0
2020-03-31,Norte,PA,32,0
2020-03-31,Norte,RO,8,1
2020-03-31,Norte,RR,16,0
2020-03-31,Norte,TO,11,0
2020-03-31,Sudeste,ES,84,0
2020-03-31,Sudeste,MG,275,2
2020-03-31,Sudeste,RJ,708,23
2020-03-31,Sudeste,SP,2339,136
2020-03-31,Sul,PR,179,3
2020-03-31,Sul,RS,274,4
2020-03-31,Sul,SC,219,2
2020-04-01,Centro-Oeste,DF,355,3
2020-04-01,Centro-Oeste,GO,71,1
2020-04-01,Centro-Oeste,MS,51,1
2020-04-01,Centro-Oeste,MT,27,0
2020-04-01,Nordeste,AL,18,1
2020-04-01,Nordeste,BA,246,2
2020-04-01,Nordeste,CE,444,8
2020-04-01,Nordeste,MA,52,1
2020-04-01,Nordeste,PB,20,1
2020-04-01,Nordeste,PE,95,8
2020-04-01,Nordeste,PI,18,4
2020-04-01,Nordeste,RN,92,2
2020-04-01,Nordeste,SE,20,0
2020-04-01,Norte,AC,43,0
2020-04-01,Norte,AM,200,3
2020-04-01,Norte,AP,11,0
2020-04-01,Norte,PA,40,1
2020-04-01,Norte,RO,9,1
2020-04-01,Norte,RR,22,0
2020-04-01,Norte,TO,12,0
2020-04-01,Sudeste,ES,96,0
2020-04-01,Sudeste,MG,314,3
2020-04-01,Sudeste,RJ,832,28
2020-04-01,Sudeste,SP,2981,164
2020-04-01,Sul,PR,224,3
2020-04-01,Sul,RS,306,4
2020-04-01,Sul,SC,235,2
2020-04-02,Centro-Oeste,DF,370,4
2020-04-02,Centro-Oeste,GO,73,1
2020-04-02,Centro-Oeste,MS,53,1
2020-04-02,Centro-Oeste,MT,36,0
2020-04-02,Nordeste,AL,18,1
2020-04-02,Nordeste,BA,267,3
2020-04-02,Nordeste,CE,550,20
2020-04-02,Nordeste,MA,71,1
2020-04-02,Nordeste,PB,21,1
2020-04-02,Nordeste,PE,106,9
2020-04-02,Nordeste,PI,19,4
2020-04-02,Nordeste,RN,105,2
2020-04-02,Nordeste,SE,23,2
2020-04-02,Norte,AC,43,0
2020-04-02,Norte,AM,229,3
2020-04-02,Norte,AP,11,0
2020-04-02,Norte,PA,46,1
2020-04-02,Norte,RO,10,1
2020-04-02,Norte,RR,26,0
2020-04-02,Norte,TO,12,0
2020-04-02,Sudeste,ES,120,1
2020-04-02,Sudeste,MG,370,4
2020-04-02,Sudeste,RJ,992,41
2020-04-02,Sudeste,SP,3506,188
2020-04-02,Sul,PR,252,4
2020-04-02,Sul,RS,334,5
2020-04-02,Sul,SC,247,2
2020-04-03,Centro-Oeste,DF,402,5
2020-04-03,Centro-Oeste,GO,88,2
2020-04-03,Centro-Oeste,MS,60,1
2020-04-03,Centro-Oeste,MT,44,1
2020-04-03,Nordeste,AL,22,2
2020-04-03,Nordeste,BA,282,5
2020-04-03,Nordeste,CE,627,22
2020-04-03,Nordeste,MA,81,1
2020-04-03,Nordeste,PB,29,1
2020-04-03,Nordeste,PE,136,10
2020-04-03,Nordeste,PI,21,4
2020-04-03,Nordeste,RN,176,4
2020-04-03,Nordeste,SE,25,2
2020-04-03,Norte,AC,46,0
2020-04-03,Norte,AM,260,7
2020-04-03,Norte,AP,19,0
2020-04-03,Norte,PA,50,1
2020-04-03,Norte,RO,10,1
2020-04-03,Norte,RR,30,0
2020-04-03,Norte,TO,12,0
2020-04-03,Sudeste,ES,139,4
2020-04-03,Sudeste,MG,397,6
2020-04-03,Sudeste,RJ,1074,47
2020-04-03,Sudeste,SP,4048,219
2020-04-03,Sul,PR,301,4
2020-04-03,Sul,RS,396,5
2020-04-03,Sul,SC,281,5
2020-04-04,Centro-Oeste,DF,454,7
2020-04-04,Centro-Oeste,GO,103,2
2020-04-04,Centro-Oeste,MS,62,1
2020-04-04,Centro-Oeste,MT,56,1
2020-04-04,Nordeste,AL,23,2
2020-04-04,Nordeste,BA,332,7
2020-04-04,Nordeste,CE,730,22
2020-04-04,Nordeste,MA,88,1
2020-04-04,Nordeste,PB,32,2
2020-04-04,Nordeste,PE,176,14
2020-04-04,Nordeste,PI,22,4
2020-04-04,Nordeste,RN,212,5
2020-04-04,Nordeste,SE,27,2
2020-04-04,Norte,AC,46,0
2020-04-04,Norte,AM,311,12
2020-04-04,Norte,AP,28,1
2020-04-04,Norte,PA,80,1
2020-04-04,Norte,RO,11,1
2020-04-04,Norte,RR,37,1
2020-04-04,Norte,TO,14,0
2020-04-04,Sudeste,ES,153,5
2020-04-04,Sudeste,MG,430,6
2020-04-04,Sudeste,RJ,1246,58
2020-04-04,Sudeste,SP,4466,260
2020-04-04,Sul,PR,395,6
2020-04-04,Sul,RS,410,6
2020-04-04,Sul,SC,334,5
2020-04-05,Centro-Oeste,DF,468,7
2020-04-05,Centro-Oeste,GO,115,3
2020-04-05,Centro-Oeste,MS,65,1
2020-04-05,Centro-Oeste,MT,60,1
2020-04-05,Nordeste,AL,28,2
2020-04-05,Nordeste,BA,401,9
2020-04-05,Nordeste,CE,823,26
2020-04-05,Nordeste,MA,96,2
2020-04-05,Nordeste,PB,34,4
2020-04-05,Nordeste,PE,201,21
2020-04-05,Nordeste,PI,23,4
2020-04-05,Nordeste,RN,242,7
2020-04-05,Nordeste,SE,32,3
2020-04-05,Norte,AC,48,0
2020-04-05,Norte,AM,417,14
2020-04-05,Norte,AP,29,2
2020-04-05,Norte,PA,86,1
2020-04-05,Norte,RO,12,1
2020-04-05,Norte,RR,42,1
2020-04-05,Norte,TO,17,0
2020-04-05,Sudeste,ES,166,6
2020-04-05,Sudeste,MG,498,6
2020-04-05,Sudeste,RJ,1394,64
2020-04-05,Sudeste,SP,4620,275
2020-04-05,Sul,PR,438,9
2020-04-05,Sul,RS,418,7
2020-04-05,Sul,SC,357,10
2020-04-06,Centro-Oeste,DF,473,10
2020-04-06,Centro-Oeste,GO,119,5
2020-04-06,Centro-Oeste,MS,66,1
2020-04-06,Centro-Oeste,MT,76,1
2020-04-06,Nordeste,AL,31,2
2020-04-06,Nordeste,BA,431,10
2020-04-06,Nordeste,CE,1013,29
2020-04-06,Nordeste,MA,133,2
2020-04-06,Nordeste,PB,35,4
2020-04-06,Nordeste,PE,223,30
2020-04-06,Nordeste,PI,23,4
2020-04-06,Nordeste,RN,246,7
2020-04-06,Nordeste,SE,32,4
2020-04-06,Norte,AC,50,0
2020-04-06,Norte,AM,532,19
2020-04-06,Norte,AP,34,2
2020-04-06,Norte,PA,102,3
2020-04-06,Norte,RO,14,1
2020-04-06,Norte,RR,42,1
2020-04-06,Norte,TO,17,0
2020-04-06,Sudeste,ES,194,6
2020-04-06,Sudeste,MG,525,9
2020-04-06,Sudeste,RJ,1461,71
2020-04-06,Sudeste,SP,4866,304
2020-04-06,Sul,PR,458,11
2020-04-06,Sul,RS,481,7
2020-04-06,Sul,SC,379,10
2020-04-07,Centro-Oeste,DF,492,12
2020-04-07,Centro-Oeste,GO,133,5
2020-04-07,Centro-Oeste,MS,80,2
2020-04-07,Centro-Oeste,MT,78,1
2020-04-07,Nordeste,AL,32,2
2020-04-07,Nordeste,BA,456,12
2020-04-07,Nordeste,CE,1051,31
2020-04-07,Nordeste,MA,172,4
2020-04-07,Nordeste,PB,36,4
2020-04-07,Nordeste,PE,352,34
2020-04-07,Nordeste,PI,28,4
2020-04-07,Nordeste,RN,254,8
2020-04-07,Nordeste,SE,36,4
2020-04-07,Norte,AC,50,1
2020-04-07,Norte,AM,636,23
2020-04-07,Norte,AP,48,2
2020-04-07,Norte,PA,138,5
2020-04-07,Norte,RO,18,1
2020-04-07,Norte,RR,42,1
2020-04-07,Norte,TO,19,0
2020-04-07,Sudeste,ES,209,6
2020-04-07,Sudeste,MG,559,11
2020-04-07,Sudeste,RJ,1688,89
2020-04-07,Sudeste,SP,5682,371
2020-04-07,Sul,PR,503,15
2020-04-07,Sul,RS,508,8
2020-04-07,Sul,SC,417,11
2020-04-08,Centro-Oeste,DF,509,12
2020-04-08,Centro-Oeste,GO,158,7
2020-04-08,Centro-Oeste,MS,85,2
2020-04-08,Centro-Oeste,MT,90,1
2020-04-08,Nordeste,AL,37,2
2020-04-08,Nordeste,BA,497,15
2020-04-08,Nordeste,CE,1291,43
2020-04-08,Nordeste,MA,230,11
2020-04-08,Nordeste,PB,41,4
2020-04-08,Nordeste,PE,401,46
2020-04-08,Nordeste,PI,31,5
2020-04-08,Nordeste,RN,261,11
2020-04-08,Nordeste,SE,36,4
2020-04-08,Norte,AC,54,2
2020-04-08,Norte,AM,804,30
2020-04-08,Norte,AP,107,2
2020-04-08,Norte,PA,167,6
2020-04-08,Norte,RO,18,1
2020-04-08,Norte,RR,49,1
2020-04-08,Norte,TO,23,0
2020-04-08,Sudeste,ES,227,6
2020-04-08,Sudeste,MG,614,14
2020-04-08,Sudeste,RJ,1938,106
2020-04-08,Sudeste,SP,6708,428
2020-04-08,Sul,PR,539,17
2020-04-08,Sul,RS,555,9
2020-04-08,Sul,SC,457,15
2020-04-09,Centro-Oeste,DF,527,13
2020-04-09,Centro-Oeste,GO,179,7
2020-04-09,Centro-Oeste,MS,89,2
2020-04-09,Centro-Oeste,MT,108,2
2020-04-09,Nordeste,AL,37,3
2020-04-09,Nordeste,BA,559,19
2020-04-09,Nordeste,CE,1425,55
2020-04-09,Nordeste,MA,273,12
2020-04-09,Nordeste,PB,55,7
2020-04-09,Nordeste,PE,555,56
2020-04-09,Nordeste,PI,38,6
2020-04-09,Nordeste,RN,261,11
2020-04-09,Nordeste,SE,39,4
2020-04-09,Norte,AC,62,2
2020-04-09,Norte,AM,899,40
2020-04-09,Norte,AP,128,2
2020-04-09,Norte,PA,168,7
2020-04-09,Norte,RO,28,2
2020-04-09,Norte,RR,52,1
2020-04-09,Norte,TO,23,0
2020-04-09,Sudeste,ES,273,6
2020-04-09,Sudeste,MG,655,15
2020-04-09,Sudeste,RJ,2216,122
2020-04-09,Sudeste,SP,7480,496
2020-04-09,Sul,PR,609,22
2020-04-09,Sul,RS,618,12
2020-04-09,Sul,SC,501,17
2020-04-10,Centro-Oeste,DF,555,14
2020-04-10,Centro-Oeste,GO,191,8
2020-04-10,Centro-Oeste,MS,97,2
2020-04-10,Centro-Oeste,MT,112,2
2020-04-10,Nordeste,AL,45,3
2020-04-10,Nordeste,BA,604,19
2020-04-10,Nordeste,CE,1478,58
2020-04-10,Nordeste,MA,293,16
2020-04-10,Nordeste,PB,79,11
2020-04-10,Nordeste,PE,684,65
2020-04-10,Nordeste,PI,40,7
2020-04-10,Nordeste,RN,263,11
2020-04-10,Nordeste,SE,42,4
2020-04-10,Norte,AC,70,2
2020-04-10,Norte,AM,981,50
2020-04-10,Norte,AP,166,2
2020-04-10,Norte,PA,170,9
2020-04-10,Norte,RO,32,2
2020-04-10,Norte,RR,63,3
2020-04-10,Norte,TO,23,0
2020-04-10,Sudeste,ES,300,7
2020-04-10,Sudeste,MG,698,17
2020-04-10,Sudeste,RJ,2464,147
2020-04-10,Sudeste,SP,8216,540
2020-04-10,Sul,PR,643,25
2020-04-10,Sul,RS,636,14
2020-04-10,Sul,SC,693,18
2020-04-11,Centro-Oeste,DF,579,14
2020-04-11,Centro-Oeste,GO,209,10
2020-04-11,Centro-Oeste,MS,100,2
2020-04-11,Centro-Oeste,MT,121,3
2020-04-11,Nordeste,AL,48,3
2020-04-11,Nordeste,BA,635,21
2020-04-11,Nordeste,CE,1582,67
2020-04-11,Nordeste,MA,344,21
2020-04-11,Nordeste,PB,85,11
2020-04-11,Nordeste,PE,816,72
2020-04-11,Nordeste,PI,41,7
2020-04-11,Nordeste,RN,289,13
2020-04-11,Nordeste,SE,42,4
2020-04-11,Norte,AC,72,2
2020-04-11,Norte,AM,1050,53
2020-04-11,Norte,AP,193,3
2020-04-11,Norte,PA,217,10
2020-04-11,Norte,RO,33,2
2020-04-11,Norte,RR,75,3
2020-04-11,Norte,TO,23,0
2020-04-11,Sudeste,ES,349,9
2020-04-11,Sudeste,MG,750,17
2020-04-11,Sudeste,RJ,2607,155
2020-04-11,Sudeste,SP,8419,560
2020-04-11,Sul,PR,676,26
2020-04-11,Sul,RS,640,15
2020-04-11,Sul,SC,732,21
2020-04-12,Centro-Oeste,DF,614,14
2020-04-12,Centro-Oeste,GO,229,14
2020-04-12,Centro-Oeste,MS,101,2
2020-04-12,Centro-Oeste,MT,123,3
2020-04-12,Nordeste,AL,48,3
2020-04-12,Nordeste,BA,673,21
2020-04-12,Nordeste,CE,1676,74
2020-04-12,Nordeste,MA,398,24
2020-04-12,Nordeste,PB,101,13
2020-04-12,Nordeste,PE,960,85
2020-04-12,Nordeste,PI,44,7
2020-04-12,Nordeste,RN,302,15
2020-04-12,Nordeste,SE,44,4
2020-04-12,Norte,AC,77,2
2020-04-12,Norte,AM,1206,62
2020-04-12,Norte,AP,230,5
2020-04-12,Norte,PA,246,13
2020-04-12,Norte,RO,35,2
2020-04-12,Norte,RR,79,3
2020-04-12,Norte,TO,25,0
2020-04-12,Sudeste,ES,383,9
2020-04-12,Sudeste,MG,806,20
2020-04-12,Sudeste,RJ,2855,170
2020-04-12,Sudeste,SP,8755,588
2020-04-12,Sul,PR,738,30
2020-04-12,Sul,RS,653,16
2020-04-12,Sul,SC,768,24
2020-04-13,Centro-Oeste,DF,638,15
2020-04-13,Centro-Oeste,GO,233,15
2020-04-13,Centro-Oeste,MS,113,4
2020-04-13,Centro-Oeste,MT,134,4
2020-04-13,Nordeste,AL,50,3
2020-04-13,Nordeste,BA,723,22
2020-04-13,Nordeste,CE,1800,91
2020-04-13,Nordeste,MA,445,27
2020-04-13,Nordeste,PB,111,13
2020-04-13,Nordeste,PE,1154,102
2020-04-13,Nordeste,PI,50,8
2020-04-13,Nordeste,RN,339,17
2020-04-13,Nordeste,SE,44,4
2020-04-13,Norte,AC,90,3
2020-04-13,Norte,AM,1275,71
2020-04-13,Norte,AP,242,5
2020-04-13,Norte,PA,270,15
2020-04-13,Norte,RO,42,2
2020-04-13,Norte,RR,83,3
2020-04-13,Norte,TO,26,0
2020-04-13,Sudeste,ES,430,14
2020-04-13,Sudeste,MG,815,23
2020-04-13,Sudeste,RJ,3231,188
2020-04-13,Sudeste,SP,8895,608
2020-04-13,Sul,PR,756,31
2020-04-13,Sul,RS,664,16
2020-04-13,Sul,SC,777,24
2020-04-14,Centro-Oeste,DF,651,17
2020-04-14,Centro-Oeste,GO,284,15
2020-04-14,Centro-Oeste,MS,115,4
2020-04-14,Centro-Oeste,MT,138,4
2020-04-14,Nordeste,AL,72,4
2020-04-14,Nordeste,BA,759,22
2020-04-14,Nordeste,CE,2005,107
2020-04-14,Nordeste,MA,478,32
2020-04-14,Nordeste,PB,136,16
2020-04-14,Nordeste,PE,1284,115
2020-04-14,Nordeste,PI,58,8
2020-04-14,Nordeste,RN,376,18
2020-04-14,Nordeste,SE,45,4
2020-04-14,Norte,AC,99,3
2020-04-14,Norte,AM,1484,90
2020-04-14,Norte,AP,307,6
2020-04-14,Norte,PA,323,19
2020-04-14,Norte,RO,64,2
2020-04-14,Norte,RR,113,3
2020-04-14,Norte,TO,26,0
2020-04-14,Sudeste,ES,463,17
2020-04-14,Sudeste,MG,884,27
2020-04-14,Sudeste,RJ,3410,224
2020-04-14,Sudeste,SP,9371,695
2020-04-14,Sul,PR,791,36
2020-04-14,Sul,RS,700,18
2020-04-14,Sul,SC,826,26
2020-04-15,Centro-Oeste,DF,682,17
2020-04-15,Centro-Oeste,GO,304,15
2020-04-15,Centro-Oeste,MS,121,4
2020-04-15,Centro-Oeste,MT,151,4
2020-04-15,Nordeste,AL,82,5
2020-04-15,Nordeste,BA,807,27
2020-04-15,Nordeste,CE,2157,116
2020-04-15,Nordeste,MA,630,34
2020-04-15,Nordeste,PB,151,21
2020-04-15,Nordeste,PE,1484,143
2020-04-15,Nordeste,PI,75,8
2020-04-15,Nordeste,RN,399,19
2020-04-15,Nordeste,SE,46,4
2020-04-15,Norte,AC,101,3
2020-04-15,Norte,AM,1554,106
2020-04-15,Norte,AP,334,7
2020-04-15,Norte,PA,384,21
2020-04-15,Norte,RO,69,2
2020-04-15,Norte,RR,114,3
2020-04-15,Norte,TO,26,1
2020-04-15,Sudeste,ES,557,18
2020-04-15,Sudeste,MG,903,30
2020-04-15,Sudeste,RJ,3743,265
2020-04-15,Sudeste,SP,11043,778
2020-04-15,Sul,PR,803,38
2020-04-15,Sul,RS,747,19
2020-04-15,Sul,SC,853,28
2020-04-16,Centro-Oeste,DF,716,20
2020-04-16,Centro-Oeste,GO,318,16
2020-04-16,Centro-Oeste,MS,131,5
2020-04-16,Centro-Oeste,MT,156,5
2020-04-16,Nordeste,AL,89,5
2020-04-16,Nordeste,BA,951,30
2020-04-16,Nordeste,CE,2386,124
2020-04-16,Nordeste,MA,695,37
2020-04-16,Nordeste,PB,165,24
2020-04-16,Nordeste,PE,1683,160
2020-04-16,Nordeste,PI,91,8
2020-04-16,Nordeste,RN,400,20
2020-04-16,Nordeste,SE,48,4
2020-04-16,Norte,AC,110,5
2020-04-16,Norte,AM,1719,124
2020-04-16,Norte,AP,362,9
2020-04-16,Norte,PA,438,24
2020-04-16,Norte,RO,76,3
2020-04-16,Norte,RR,142,3
2020-04-16,Norte,TO,29,1
2020-04-16,Sudeste,ES,754,22
2020-04-16,Sudeste,MG,958,33
2020-04-16,Sudeste,RJ,3944,300
2020-04-16,Sudeste,SP,11568,853
2020-04-16,Sul,PR,832,41
2020-04-16,Sul,RS,780,19
2020-04-16,Sul,SC,884,29
2020-04-17,Centro-Oeste,DF,746,20
2020-04-17,Centro-Oeste,GO,335,16
2020-04-17,Centro-Oeste,MS,143,5
2020-04-17,Centro-Oeste,MT,162,5
2020-04-17,Nordeste,AL,110,7
2020-04-17,Nordeste,BA,1059,36
2020-04-17,Nordeste,CE,2684,149
2020-04-17,Nordeste,MA,797,40
